"Bug ID","Product","Component","Assignee","Status","Severity","Resolution","Summary","Changed","Alias","Assignee Real Name","Blocks","Depends on","Hardware","Keywords","Last Visit","Number of Comments","Opened","OS","Personal Tags","Priority","Reporter","Reporter Real Name","Summary","Target Milestone","URL","Version","Votes"
23094,"POI","HSSF","dev","RESOLVED","normal","INVALID","FormulaParser cannot handle ""http://"" inside a string literal","2004-11-16 19:05:41",,"POI Developers List",,,"Other",,,3,"2003-09-11 06:34:49","other",,"P3","avik","Avik Sengupta","FormulaParser cannot handle ""http://"" inside a string literal"," ---",,"2.0-pre3",0
23369,"POI","HSSF","dev","RESOLVED","major","INVALID","Unable to copy excel file with embedded object using HSSF","2004-11-16 19:05:41",,"POI Developers List",,,"Other",,,4,"2003-09-23 20:34:01","Windows XP",,"P3","umaraja_y","Amu","Unable to copy excel file with embedded object using HSSF"," ---",,"unspecified",0
23445,"POI","HSSF","dev","RESOLVED","major","DUPLICATE","POI output crashes excel","2004-11-16 19:05:41",,"POI Developers List",,,"Sun",,,2,"2003-09-26 19:31:25","other",,"P3","pkitester",,"POI output crashes excel"," ---",,"2.0-pre3",1
23626,"POI","HSSF","dev","RESOLVED","normal","INVALID","out of memory","2005-03-20 17:06:12",,"POI Developers List",,,"PC",,,2,"2003-10-06 16:49:06","All",,"P3","newmanj","J Newman","out of memory"," ---",,"unspecified",0
23628,"POI","HSSF","dev","RESOLVED","normal","DUPLICATE","Excel cannot open HSSF file with 30,000 rows generated by POI","2005-03-20 17:06:12",,"POI Developers List",,,"PC",,,3,"2003-10-06 17:23:34","All",,"P3","rmlowe","Robert Lowe","Excel cannot open HSSF file with 30,000 rows generated by POI"," ---",,"2.0-pre3",0
23630,"POI","HSSF","dev","RESOLVED","minor","FIXED","typo in pane_record.xml","2008-05-10 18:33:04",,"POI Developers List",,,"All",,,4,"2003-10-06 17:56:09","Windows XP",,"P3","Robert_Flaherty","Robert Flaherty","typo in pane_record.xml"," ---",,"2.0-pre3",0
23631,"POI","HSSF","dev","RESOLVED","major","FIXED","PaneRecord.class missing in factory enumeration","2006-08-28 20:25:50",,"POI Developers List",,,"All",,,5,"2003-10-06 17:58:52","Windows XP",,"P3","Robert_Flaherty","Robert Flaherty","PaneRecord.class missing in factory enumeration"," ---",,"2.0-pre3",0
23672,"POI","HSSF","dev","RESOLVED","normal","WONTFIX","SSTRecord.getString(int) throws NullPointerException","2005-08-25 20:32:38",,"POI Developers List",,,"All",,,3,"2003-10-08 12:04:48","All",,"P3","morten","Morten P","SSTRecord.getString(int) throws NullPointerException"," ---",,"2.0-pre3",0
23878,"POI","HSSF","dev","RESOLVED","normal","INVALID","setDisplayGridlines() still not working! (The Error)","2004-11-16 19:05:41",,"POI Developers List",,,"PC",,,11,"2003-10-17 01:11:16","other",,"P3","junzone",,"setDisplayGridlines() still not working! (The Error)"," ---",,"2.0-pre3",0
23951,"POI","HSSF","dev","RESOLVED","major","FIXED","setSheetOrder(...) of HSSFWorkBook class doesn't set tab name correctly in Excel file","2007-06-04 06:54:00",,"POI Developers List",,,"Other",,,6,"2003-10-20 18:16:23","All",,"P3","jim.shen","Jim Shen","setSheetOrder(...) of HSSFWorkBook class doesn't set tab name correctly in Excel file"," ---",,"2.0-pre3",9
23954,"POI","HSSF","dev","RESOLVED","normal","INVALID","HSSFRow.getLastCellNum() returns value for current row?","2006-09-11 04:33:15",,"POI Developers List",,,"PC",,,3,"2003-10-20 19:32:18","All",,"P3","gls03","Gary Strackbein","HSSFRow.getLastCellNum() returns value for current row?"," ---",,"2.0-pre3",0
24015,"POI","HSSF","dev","RESOLVED","major","WONTFIX","Missing records in RecordFactory and EventRecordFactory static Class[]","2008-05-05 19:53:32",,"POI Developers List",,,"All",,,4,"2003-10-22 17:50:55","All",,"P3","Robert_Flaherty","Robert Flaherty","Missing records in RecordFactory and EventRecordFactory static Class[]"," ---",,"2.0-pre3",0
24066,"POI","HSSF","dev","RESOLVED","normal","FIXED","""Fit To"" option in the Page Setup Properties not working","2016-05-13 14:41:49",,"POI Developers List",,,"PC",,,2,"2003-10-23 16:32:12","All",,"P3","mjmoore",,"""Fit To"" option in the Page Setup Properties not working"," ---",,"2.0-pre3",0
24071,"POI","HSSF","dev","RESOLVED","normal","INVALID","""Fit To"" option in the Page Setup Properties not working","2016-05-13 14:41:50",,"POI Developers List",,,"PC",,,2,"2003-10-23 17:05:29","All",,"P3","mjmoore",,"""Fit To"" option in the Page Setup Properties not working"," ---",,"2.0-pre3",0
24079,"POI","HSSF","dev","RESOLVED","enhancement","FIXED","[PATCH]No getters for Pane information in HSSFSheet","2006-08-28 20:27:02",,"POI Developers List",,,"All",,,5,"2003-10-23 20:00:45","All",,"P3","Robert_Flaherty","Robert Flaherty","[PATCH]No getters for Pane information in HSSFSheet"," ---",,"2.0-pre3",0
24088,"POI","HSSF","dev","RESOLVED","critical","WORKSFORME","Fail to open the file","2005-03-20 17:06:12",,"POI Developers List",,,"PC",,,3,"2003-10-24 08:24:06","All",,"P3","w_ambrose","Ambrose Wong","Fail to open the file"," ---",,"1.5.1",0
24125,"POI","HSSF","dev","RESOLVED","normal","FIXED","Currency formated cells are recognized as dates.","2004-11-16 19:05:41",,"POI Developers List",,,"Other",,,3,"2003-10-26 02:20:03","other",,"P3","hsapache","Holger Schulz","Currency formated cells are recognized as dates."," ---",,"1.5.1",0
24205,"POI","HSSF","dev","RESOLVED","major","INVALID","Reading value of formula from excel file","2004-11-16 19:05:41",,"POI Developers List",,,"Other",,,2,"2003-10-29 06:07:58","other",,"P3","vikasmehrotra_2000","vikas","Reading value of formula from excel file"," ---",,"3.0-dev",0
24207,"POI","HSSF","dev","RESOLVED","critical","FIXED","[INFO NEEDED] Call HSSFName.getReference() throwing java.lang.IndexOutOfBoundsException","2008-05-17 03:45:47",,"POI Developers List",,,"PC",,,10,"2003-10-29 06:48:46","other",,"P3","w_ambrose","Ambrose Wong","[INFO NEEDED] Call HSSFName.getReference() throwing java.lang.IndexOutOfBoundsException"," ---",,"unspecified",0
24215,"POI","HSSF","dev","RESOLVED","normal","WORKSFORME","RuntimeException: UnImplemented Celltype -1 when handling excel-file.","2005-03-20 17:06:12",,"POI Developers List",,,"PC",,,3,"2003-10-29 12:31:22","All",,"P3","poi",,"RuntimeException: UnImplemented Celltype -1 when handling excel-file."," ---",,"unspecified",0
24239,"POI","HSSF","dev","RESOLVED","normal","INVALID","Can't used tranditional Chinese","2004-11-16 19:05:41",,"POI Developers List",,,"PC",,,5,"2003-10-30 04:03:24","Windows XP",,"P3","mike62","S.Ping Chen","Can't used tranditional Chinese"," ---",,"1.5.1",0
24355,"POI","HSSF","dev","RESOLVED","critical","DUPLICATE","Cannot create sheet with over 8215 datapoints","2004-11-16 19:05:41",,"POI Developers List",,,"All",,,2,"2003-11-03 14:16:25","All",,"P3","daniel.shinton","Dan Shinton","Cannot create sheet with over 8215 datapoints"," ---",,"2.0-pre3",0
24381,"POI","HSSF","dev","RESOLVED","normal","INVALID","ClassCastException in HSSF Cell - getCellFormula()","2005-05-20 03:51:11",,"POI Developers List",,,"PC",,,3,"2003-11-04 12:01:48","All",,"P3","cnutz","Christian Nutz","ClassCastException in HSSF Cell - getCellFormula()"," ---",,"2.0-pre3",0
24397,"POI","HSSF","dev","RESOLVED","minor","FIXED","[PATCH] Compilation problem","2005-03-20 17:06:12",,"POI Developers List",,,"PC",,,5,"2003-11-04 15:43:27","All",,"P3","jpparis","Jean-Pierre Paris","[PATCH] Compilation problem"," ---",,"2.0-dev",0
24490,"POI","HSSF","dev","RESOLVED","normal","LATER","StyleRegion bug ?","2008-08-05 15:56:50",,"POI Developers List",,,"All",,,4,"2003-11-07 12:09:26","All",,"P3","ricardcp_k2solution","Ricardo Caniceiro Pavoni","StyleRegion bug ?"," ---",,"unspecified",0
24519,"POI","HSSF","dev","RESOLVED","critical","FIXED","getCustomPalette() on newly created HSSFWorkbook crashes","2004-11-16 19:05:41",,"POI Developers List",,,"All",,,2,"2003-11-08 03:36:33","All",,"P3","stefan.proels","Stefan Proels","getCustomPalette() on newly created HSSFWorkbook crashes"," ---",,"2.0-dev",0
24572,"POI","HSSF","dev","RESOLVED","major","INVALID","problem in reading Excel using Eventmodel API","2008-05-10 20:22:54",,"POI Developers List",,,"PC",,,3,"2003-11-10 17:53:51","All",,"P3","sk5879","sree","problem in reading Excel using Eventmodel API"," ---",,"2.0-pre2",0
24635,"POI","HSSF","dev","RESOLVED","normal","FIXED","How to write setDisplayGridlines","2008-05-13 08:33:49",,"POI Developers List",,,"Other",,,2,"2003-11-12 06:34:39","All",,"P3","junzone",,"How to write setDisplayGridlines"," ---",,"2.0-pre3",0
24645,"POI","HSSF","dev","RESOLVED","normal","FIXED","Problem with the national characters","2006-01-04 23:44:39",,"POI Developers List",,,"PC",,,3,"2003-11-12 14:18:24","Linux",,"P3","balazs.ganszky","Ganszky Balázs","Problem with the national characters"," ---",,"1.5.1",0
24925,"POI","HSSF","dev","RESOLVED","normal","FIXED","Nested IF Formula results in ""#VALUE!"" in Excel","2005-03-20 17:06:12",,"POI Developers List",,,"PC",,,8,"2003-11-23 08:03:49","All",,"P3","avisar","Alec Beaton","Nested IF Formula results in ""#VALUE!"" in Excel"," ---",,"2.0-pre3",0
25039,"POI","HSSF","dev","RESOLVED","major","FIXED","Richtext - Exception is flow when I access to the excel file using HSSF","2006-07-27 20:23:25",,"POI Developers List",,,"PC",,,3,"2003-11-27 02:50:27","Windows XP",,"P3","navbwcc","Benny Wong","Richtext - Exception is flow when I access to the excel file using HSSF"," ---",,"1.5.1",0
25183,"POI","HSSF","dev","RESOLVED","normal","FIXED","org.apache.poi.hssf.usermodel.HSSFSheet.setPropertiesFromSheet NullPointerException","2007-01-16 01:33:28",,"POI Developers List",,,"PC",,,3,"2003-12-03 21:20:57","Windows XP",,"P3","scgcomercial","Sebastian","org.apache.poi.hssf.usermodel.HSSFSheet.setPropertiesFromSheet NullPointerException"," ---",,"1.5.1",0
25256,"POI","HSSF","dev","RESOLVED","major","INVALID","Exception in thread ""main"" java.lang.NoSuchMethodError is recieved when running POI 1.5.1 on w2k 5.x service pack 3","2005-05-20 03:55:16",,"POI Developers List",,,"Other",,,3,"2003-12-05 22:51:00","All",,"P3","brian.brewer","Brian Brewer","Exception in thread ""main"" java.lang.NoSuchMethodError is recieved when running POI 1.5.1 on w2k 5.x service pack 3"," ---",,"1.5.1",0
25457,"POI","HSSF","dev","RESOLVED","normal","FIXED","[PATCH] Formula Parser doesn't allow ' around worksheet names and others","2004-11-16 19:05:41",,"POI Developers List",,,"All",,,8,"2003-12-11 21:07:14","other",,"P3","pete","Peter M. Murray","[PATCH] Formula Parser doesn't allow ' around worksheet names and others"," ---",,"2.0-pre3",0
25496,"POI","HSSF","dev","RESOLVED","normal","WONTFIX","HSSFSheet.getDefaultColumnWidth bug","2008-04-02 03:27:34",,"POI Developers List",,,"All",,,3,"2003-12-13 08:10:23","other",,"P3","gheorghe_zhang","macaw zhang","HSSFSheet.getDefaultColumnWidth bug"," ---",,"1.5.1",0
25621,"POI","HSSF","dev","RESOLVED","normal","FIXED","method deleteSheet() generates an unreadable xls file.","2008-05-17 04:08:55",,"POI Developers List",,,"PC",,,3,"2003-12-18 11:54:36","All",,"P3","f.fumi","Fabio Fumi","method deleteSheet() generates an unreadable xls file."," ---",,"unspecified",0
25695,"POI","HSSF","dev","RESOLVED","normal","FIXED","String formula return swap byte unicode characters","2004-11-16 19:05:41",,"POI Developers List",,,"PC",,,4,"2003-12-22 12:46:45","Windows XP",,"P3","sompopk","Sompop Kumnoonsate","String formula return swap byte unicode characters"," ---",,"2.0-pre3",0
25702,"POI","HSSF","dev","RESOLVED","critical","INVALID","HSSF outofmemory exception on 1000 x 50 sheet","2004-11-16 19:05:41",,"POI Developers List",,,"Other",,,2,"2003-12-22 16:09:04","Linux",,"P3","bshen","gaga","HSSF outofmemory exception on 1000 x 50 sheet"," ---",,"1.5.1",0
25769,"POI","HSSF","dev","RESOLVED","blocker","INVALID","HSSFRow.getCell() returns null for cell with formula.","2005-05-20 03:58:03",,"POI Developers List",,,"PC",,,6,"2003-12-27 04:33:38","All",,"P3","matthew.ho","Matthew Ho","HSSFRow.getCell() returns null for cell with formula."," ---",,"1.5.1",0
26100,"POI","HSSF","dev","RESOLVED","blocker","FIXED","128-character message in IF statement cell causes HSSFWorkbook open failure","2007-01-16 01:34:03",,"POI Developers List",,,"PC",,,6,"2004-01-13 15:31:48","All",,"P3","jun.zuo","Jun Zuo","128-character message in IF statement cell causes HSSFWorkbook open failure"," ---",,"unspecified",0
26150,"POI","HSSF","dev","RESOLVED","critical","WORKSFORME","HSSFDateUtil.isCellDateFormatted return false value","2006-01-17 01:22:26",,"POI Developers List",,,"PC",,,3,"2004-01-15 03:41:00","Windows XP",,"P3","comexyzh","tianmenyzh","HSSFDateUtil.isCellDateFormatted return false value"," ---","http://http://","2.0-dev",0
26321,"POI","HSSF","dev","RESOLVED","major","FIXED","Array-entered formula (221h) not supported","2008-08-31 09:39:05",,"POI Developers List",,,"PC",,,6,"2004-01-21 19:19:58","other",,"P3","jmnguyen","Jennie Nguyen","Array-entered formula (221h) not supported"," ---",,"2.0-pre3",0
26465,"POI","HSSF","dev","RESOLVED","normal","FIXED","[PATCH] wrong lastrow entry","2004-11-16 19:05:41",,"POI Developers List",,,"PC",,,3,"2004-01-27 15:26:19","Windows XP",,"P3","Andrea.Nenni","Andrea Nenni","[PATCH] wrong lastrow entry"," ---",,"2.0-dev",0
26483,"POI","HSSF","dev","RESOLVED","normal","DUPLICATE","Formula Parser barfs on 3DRefs because of lack of access to the internal workbook","2005-05-19 07:33:40",,"POI Developers List",,,"All",,,4,"2004-01-28 05:15:48","All",,"P3","eladner","Eric Ladner","Formula Parser barfs on 3DRefs because of lack of access to the internal workbook"," ---",,"2.0-pre3",0
26502,"POI","HSSF","dev","RESOLVED","normal","FIXED","[PATCH] Conversion of Shared Formula to individual Formula","2006-11-07 07:20:54",,"POI Developers List",,,"Other",,,19,"2004-01-28 21:29:00","other",,"P3","jheight","Jason Height","[PATCH] Conversion of Shared Formula to individual Formula"," ---",,"3.0-dev",8
26573,"POI","HSSF","dev","RESOLVED","major","FIXED","Set Cell Formula throws an error","2004-11-16 19:05:41",,"POI Developers List",,,"PC",,,2,"2004-02-01 05:34:07","Windows XP",,"P3","skrajesh","Rajesh S Krishnaiah","Set Cell Formula throws an error"," ---",,"unspecified",0
26574,"POI","HSSF","dev","RESOLVED","normal","FIXED","[RFE] ActiveSheet.DisplayRightToLeft = True","2011-06-25 12:46:59",,"POI Developers List",,,"Other",,,6,"2004-02-01 06:25:15","other",,"P3","avisar","Alec Beaton","[RFE] ActiveSheet.DisplayRightToLeft = True"," ---",,"unspecified",0
26609,"POI","HSSF","dev","RESOLVED","blocker","INVALID","Failed to create workbook","2005-03-20 17:06:12",,"POI Developers List",,,"PC",,,7,"2004-02-02 17:48:09","All",,"P3","jun.zuo","Jun Zuo","Failed to create workbook"," ---",,"2.0-pre3",0
26610,"POI","HSSF","dev","RESOLVED","normal","FIXED","nested IF's in formulas produce #VALUE! error in excel","2008-05-05 13:51:13",,"POI Developers List",34973,,"All",,,4,"2004-02-02 18:18:04","All",,"P3","sasha","Sasha Borodin","nested IF's in formulas produce #VALUE! error in excel"," ---",,"2.0-pre3",1
26619,"POI","HSSF","dev","RESOLVED","enhancement","FIXED","No mechanism to write a huge Excel file without huge memory","2008-12-29 09:36:36",,"POI Developers List",,,"Other",,,5,"2004-02-02 22:06:22","All",,"P3","mweston","Mike Weston","No mechanism to write a huge Excel file without huge memory"," ---",,"unspecified",0
26700,"POI","HSSF","dev","RESOLVED","normal","INVALID","Created workbook, formula's thru Excel don't work","2004-11-16 19:05:41",,"POI Developers List",,,"All",,,4,"2004-02-05 21:25:41","other",,"P3","LCryderman","Larry Cryderman","Created workbook, formula's thru Excel don't work"," ---",,"2.0-pre2",0
26858,"POI","HSSF","dev","RESOLVED","normal","FIXED","Clone sheet with formulaes","2008-05-23 02:06:35",,"POI Developers List",,,"Other",,,4,"2004-02-11 14:01:25","other",,"P3","amolathavale","Amol Athavale","Clone sheet with formulaes"," ---",,"2.0-pre2",0
26862,"POI","HSSF","dev","RESOLVED","enhancement","FIXED","Clone Sheet with Charts...","2015-10-27 07:46:57",,"POI Developers List",,,"Other",,,6,"2004-02-11 15:33:54","other",,"P3","amolathavale","Amol Athavale","Clone Sheet with Charts..."," ---",,"unspecified",1
26894,"POI","HSSF","dev","RESOLVED","minor","DUPLICATE","Formula string length limitation (unsigned error)","2005-05-20 04:11:35",,"POI Developers List",,,"All",,,2,"2004-02-12 16:09:11","All",,"P3","yukafai","Ka Fai Yu","Formula string length limitation (unsigned error)"," ---",,"2.0-pre3",0
26916,"POI","HSSF","dev","RESOLVED","major","FIXED","ArrayIndexOutOfBoundsException in HSSFDataFormat.getBuiltinFormat","2006-07-22 23:49:15",,"POI Developers List",,,"PC",,,5,"2004-02-13 15:53:34","Windows XP",,"P3","bsayatovic","Brian J. Sayatovic","ArrayIndexOutOfBoundsException in HSSFDataFormat.getBuiltinFormat"," ---",,"2.0-dev",0
26949,"POI","HSSF","dev","RESOLVED","blocker","INVALID","NullPointerException on the creation of a workbook","2005-08-25 21:56:46",,"POI Developers List",,,"Other",,,3,"2004-02-15 06:13:36","All",,"P3","marcd","marc antzis","NullPointerException on the creation of a workbook"," ---",,"2.0-pre3",0
27005,"POI","HSSF","dev","RESOLVED","major","FIXED","java.lang.IndexOutOfBoundsException during Workbook.cloneSheet()","2004-11-16 19:05:41",,"POI Developers List",,,"Other",,,4,"2004-02-17 12:52:20","Windows XP",,"P3","skalchihin","Sergey Skalchihin","java.lang.IndexOutOfBoundsException during Workbook.cloneSheet()"," ---",,"unspecified",0
27075,"POI","HSSF","dev","RESOLVED","enhancement","DUPLICATE","after copy sheet(Workbook.cloneSheet()) chart link to previous page","2013-08-04 19:04:41",,"POI Developers List",,,"Other",,,4,"2004-02-19 11:40:46","Windows XP",,"P3","skalchihin","Sergey Skalchihin","after copy sheet(Workbook.cloneSheet()) chart link to previous page"," ---",,"unspecified",4
27084,"POI","HSSF","dev","RESOLVED","enhancement","FIXED","Print - Row and column headings not supported.","2008-12-29 16:13:38",,"POI Developers List",,,"All",,,2,"2004-02-19 16:55:36","All",,"P3","ravioakton",,"Print - Row and column headings not supported."," ---",,"unspecified",0
27153,"POI","HSSF","dev","RESOLVED","normal","WONTFIX","Graphics resized when altering column widths","2008-03-27 09:34:32",,"POI Developers List",,,"PC",,,10,"2004-02-23 11:27:29","All",,"P3","timw","Tim Wilkins","Graphics resized when altering column widths"," ---",,"2.0-FINAL",9
27181,"POI","HSSF","dev","RESOLVED","major","FIXED","Unable to read large excel file","2008-10-30 13:46:04",,"POI Developers List",,,"HP",,,4,"2004-02-24 02:13:41","All",,"P3","nirupamind","Nirupam","Unable to read large excel file"," ---",,"1.0.2",0
